SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	trial_full	is_shared1000	is_special100	shared1000_repNum	presentation_type
7	1	1	1	46003	626	0.5960159900132566	0	1.0	1653.6348990002807	0.0			0	1.0	1	0	1.0	0	1	1	0	1	new
7	1	1	2	16507	5013	0.5960622851271182	0	1.0	620.8910159994048	0.0			0	1.0	1	0	1.0	0	2	0	0	0	unknown
7	1	1	3	9387	4850	0.5961085797753185	0	1.0	551.2955780004631	0.0			0	1.0	1	0	1.0	0	3	0	0	0	unknown
7	1	1	4	19212	8823	0.5961548839695751	0	1.0	624.6852459998992	0.0			0	1.0	1	0	1.0	0	4	0	0	0	unknown
7	1	1	5	19178	9538	0.5962011666269972	0	0.0	828.5446109994153	0.0			0	0.0	0	1	2.0	0	5	0	0	0	unknown
7	1	1	6	71795	6061	0.5962474718689919	0	1.0	547.1670019996964	0.0			0	1.0	1	0	1.0	0	6	0	0	0	unknown
7	1	1	7	24408	4421	0.5962937488220632	0	1.0	534.3910209994647	0.0			0	1.0	1	0	1.0	0	7	0	0	0	unknown
7	1	1	8	47969	3858	0.596340053481981	0	1.0	659.6420320001926	0.0			0	1.0	1	0	1.0	0	8	0	0	0	unknown
7	1	1	9	851	8124	0.5963863459182903	0	1.0	516.4932210000188	0.0			0	1.0	1	0	1.0	0	9	0	0	0	unknown
7	1	1	10	38353	4843	0.5964326484827324	0	1.0	487.6838499994847	0.0			0	1.0	1	0	1.0	0	10	0	0	0	unknown
7	1	1	11	64761	7941	0.596478936378844	0	1.0	644.1744680005286	0.0			0	1.0	1	0	1.0	0	11	0	0	0	unknown
7	1	1	12	55696	4523	0.5965252323076128	0	1.0	642.2579950003637	0.0			0	1.0	1	0	1.0	0	12	0	0	0	unknown
7	1	1	13	23188	1070	0.5966178127564489	0	1.0	602.5427279992073	0.0			0	1.0	1	0	1.0	0	13	0	0	0	unknown
7	1	1	14	17279	9588	0.5966641041450202	0	1.0	522.7525629998128	0.0			0	1.0	1	0	1.0	0	14	0	0	0	unknown
