SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	trial_full	is_shared1000	is_special100	shared1000_repNum	presentation_type
8	1	1	50	17772	2665	0.5060123136499896	0	1.0	935.911524000403	0.0			0	1.0	1	0	1.0	0	50	0	0	0	unknown
8	1	1	51	17152	1045	0.5060586119070649	0	1.0	635.6578189952417	0.0			0	1.0	1	0	1.0	0	51	0	0	0	unknown
8	1	1	52	20060	1974	0.5061049025971442	0	1.0	1328.3365219976984	0.0			0	1.0	1	0	1.0	0	52	0	0	0	unknown
8	1	1	53	18227	2268	0.506151194917038	0	1.0	633.4715419943677	0.0			0	1.0	1	0	1.0	0	53	0	0	0	unknown
8	1	1	54	15628	7771	0.5061974896816536	0	1.0	866.1353120041895	0.0			0	1.0	1	0	1.0	0	54	0	0	0	unknown
8	1	1	55	51638	6336	0.506290077813901	0	1.0	644.991076005681	0.0			0	1.0	1	0	1.0	0	55	0	0	0	unknown
8	1	1	56	53053	727	0.5063363715307787	0	1.0	1045.2271909962292	0.0			0	1.0	1	0	1.0	0	56	1	1	1	new
8	1	1	57	4931	40	0.5063825629185885	0	1.0	630.2465900007519	0.0			0	1.0	1	0	1.0	0	57	1	0	1	new
8	1	1	58	47302	6000	0.5064288582652807	0	1.0	845.3397909979685	0.0			0	1.0	1	0	1.0	0	58	0	0	0	unknown
8	1	1	59	31668	7046	0.5064751574536785	0	1.0	862.4534839982515	0.0			0	1.0	1	0	1.0	0	59	0	0	0	unknown
8	1	1	60	21952	1607	0.5065214475616812	0	1.0	925.3565450053427	0.0			0	1.0	1	0	1.0	0	60	0	0	0	unknown
8	1	1	61	47899	2132	0.5065677415113896	0	1.0	680.2207979999366	0.0			0	1.0	1	0	1.0	0	61	0	0	0	unknown
8	1	1	62	27166	5352	0.506614040932618	0	1.0	746.9119099987438	0.0			0	1.0	1	0	1.0	0	62	0	0	0	unknown
8	1	1	63	39227	2514	0.5066603265004233	0	1.0	1009.9743389946524	0.0			0	1.0	1	0	1.0	0	63	0	0	0	unknown
8	1	2	1	51210	5730	0.5081634297966957	0	1.0	846.8118269956902	0.0			0	1.0	1	0	1.0	0	64	0	0	0	unknown
8	1	2	2	10110	4135	0.5082097370177507	0	1.0	632.178362000559	0.0			0	1.0	1	0	1.0	0	65	0	0	0	unknown
8	1	2	3	63928	5169	0.5082560197915881	0	1.0	604.9749220037484	0.0			0	1.0	1	0	1.0	0	66	0	0	0	unknown
8	1	2	4	53459	5821	0.5083023175830022	0	1.0	584.7857129992917	0.0			0	1.0	1	0	1.0	0	67	0	0	0	unknown
8	1	2	5	25674	8842	0.5083485996583476	0	1.0	567.0209720046842	0.0			0	1.0	1	0	1.0	0	68	0	0	0	unknown
8	1	2	6	10110	4135	0.508394899778068	1	1.0	1086.80624099361	0.0	3.0		1	1.0	0	1	2.0	0	69	0	0	0	unknown
8	1	2	7	58114	4990	0.5084411891875787	0	1.0	669.8110209981678	0.0			0	1.0	1	0	1.0	0	70	0	0	0	unknown
8	1	2	8	48922	9955	0.5084874825552105	0	1.0	714.7508830021252	0.0			0	1.0	1	0	1.0	0	71	0	0	0	unknown
8	1	2	9	37153	7331	0.5085337839554995	0	1.0	827.4481240005117	0.0			0	1.0	1	0	1.0	0	72	0	0	0	unknown
8	1	2	10	3590	3470	0.5085800677770748	0	1.0	719.4187299974145	0.0			0	1.0	1	0	1.0	0	73	0	0	0	unknown
8	1	2	11	60886	9913	0.5086263704579324	0	1.0	1044.7730740052064	0.0			0	1.0	1	0	1.0	0	74	0	0	0	unknown
8	1	2	12	16777	3207	0.5087189592886716	0	1.0	741.6107320023002	0.0			0	1.0	1	0	1.0	0	75	0	0	0	unknown
8	1	2	13	49174	5799	0.5087652541697025	0	1.0	622.4428700006683	0.0			0	1.0	1	0	1.0	0	76	0	0	0	unknown
8	1	2	14	23796	4068	0.50881144835148	0	1.0	809.1350440008681	0.0			0	1.0	1	0	1.0	0	77	0	0	0	unknown
8	1	2	15	2878	2204	0.5088577440474182	0	1.0	1503.3140710002044	0.0			0	1.0	1	0	1.0	0	78	0	0	0	unknown
8	1	2	16	5038	7081	0.5089040357852354	0	1.0	2126.698767002381	0.0			0	1.0	1	0	1.0	0	79	0	0	0	unknown
8	1	2	17	60051	3632	0.5089503348572179	0	1.0	985.9554779977769	0.0			0	1.0	1	0	1.0	0	80	0	0	0	unknown
8	1	2	18	28475	3444	0.5089966288069263	0	1.0	650.3440939995926	0.0			0	1.0	1	0	1.0	0	81	0	0	0	unknown
8	1	2	19	71941	2840	0.5090429193805903	0	1.0	880.0953789977939	0.0			0	1.0	1	0	1.0	0	82	0	0	0	unknown
8	1	2	20	60709	1538	0.5090892150765284	0	1.0	711.6324650050956	0.0			0	1.0	1	0	1.0	0	83	0	0	0	unknown
8	1	2	21	11580	8951	0.5091818020446226	0	1.0	756.9664429975091	0.0			0	1.0	1	0	1.0	0	84	0	0	0	unknown
8	1	2	22	6963	8009	0.5092280975077301	0	1.0	965.7162629955565	0.0			0	1.0	1	0	1.0	0	85	0	0	0	unknown
8	1	2	23	20602	5772	0.5092743901768699	0	1.0	655.8343220021925	0.0			0	1.0	1	0	1.0	0	86	0	0	0	unknown
8	1	2	24	61912	5200	0.5093206841265782	0	1.0	1685.4937489988515	0.0			0	1.0	1	0	1.0	0	87	0	0	0	unknown
8	1	2	25	22035	7984	0.509366980753839	0	1.0	886.6429560002871	0.0			0	1.0	1	0	1.0	0	88	0	0	0	unknown
8	1	2	26	59787	9865	0.5094132670201361	0	1.0	1016.3616939971688	0.0			0	1.0	1	0	1.0	0	89	0	0	0	unknown
8	1	2	27	57165	7367	0.5094595699338242	0	1.0	805.6575549999253	0.0			0	1.0	1	0	1.0	0	90	0	0	0	unknown
8	1	2	28	32626	436	0.5095058645820245	1	1.0	1203.792941996653	0.0	45.0		1	1.0	0	1	2.0	0	91	1	0	2	easy
8	1	2	29	58691	3014	0.5095521595794708	0	1.0	881.7813319983543	0.0			0	1.0	1	0	1.0	0	92	0	0	0	unknown
8	1	2	30	56815	3569	0.5095984523650258	0	1.0	865.585530998942	0.0			0	1.0	1	0	1.0	0	93	0	0	0	unknown
8	1	2	31	66576	6871	0.509691039682366	0	1.0	745.6349130006856	0.0			0	1.0	1	0	1.0	0	94	0	0	0	unknown
8	1	2	32	18704	4263	0.5097373314201831	0	1.0	1079.442330999882	0.0			0	1.0	1	0	1.0	0	95	0	0	0	unknown
8	1	2	33	61596	3694	0.5097836288623511	0	1.0	1155.8880589946057	0.0			0	1.0	1	0	1.0	0	96	0	0	0	unknown
8	1	2	34	58946	5322	0.5098299138480797	0	1.0	1112.7347489964448	0.0			0	1.0	1	0	1.0	0	97	0	0	0	unknown
8	1	2	35	20508	4061	0.5098762109410017	0	1.0	883.6111180062289	0.0			0	1.0	1	0	1.0	0	98	0	0	0	unknown
8	1	2	36	72642	7985	0.5099225027952343	0	1.0	870.6953219952993	0.0			0	1.0	2	0	1.0	0	99	0	0	0	unknown
8	1	2	37	45819	6041	0.5099688088521361	0	1.0	1962.5410639928305	0.0			0	1.0	1	0	1.0	0	100	0	0	0	unknown
8	1	2	38	60109	6142	0.5100150941871106	0	1.0	1004.2196520007564	0.0			0	1.0	1	0	1.0	0	101	0	0	0	unknown
8	1	2	39	46478	6843	0.5100613950053229	0	1.0	856.9898109999485	0.0			0	1.0	1	0	1.0	0	102	0	0	0	unknown
8	1	2	40	1149	7442	0.510107678710483	0	1.0	756.8314689997351	0.0			0	1.0	1	0	1.0	0	103	0	0	0	unknown
8	1	2	41	55564	1108	0.5102001747582107	0	1.0	704.5959020033479	0.0			0	1.0	1	0	1.0	0	104	0	0	0	unknown
8	1	2	42	51441	9936	0.5102464741794392	0	1.0	821.1500309989788	0.0			0	1.0	1	0	1.0	0	105	0	0	0	unknown
8	1	2	43	64143	2757	0.5102927654515951	0	1.0	1203.1042000016896	0.0			0	1.0	1	0	1.0	0	106	0	0	0	unknown
8	1	2	44	55447	9658	0.5103390617296099	0	1.0	627.8049379980075	0.0			0	1.0	1	0	1.0	0	107	0	0	0	unknown
8	1	2	45	63928	5169	0.5103853542823344	1	0.0	2629.913284996292	0.0	41.0		1	0.0	1	0	1.0	0	108	0	0	0	unknown
8	1	2	46	52913	3376	0.5104316440410912	0	1.0	809.4936979978229	0.0			0	1.0	1	0	1.0	0	109	0	0	0	unknown
8	1	2	47	63060	7287	0.5104779378743842	0	1.0	1121.2924499996006	0.0			0	1.0	1	0	1.0	0	110	0	0	0	unknown
8	1	2	48	49358	5363	0.5105242360150442	0	1.0	812.1971340005985	0.0			0	1.0	1	0	1.0	0	111	0	0	0	unknown
8	1	2	49	16562	5834	0.510570524027571	0	1.0	803.4789759985869	0.0			0	1.0	1	0	1.0	0	112	0	0	0	unknown
8	1	2	50	36167	6448	0.5106168187921866	0	1.0	745.3600549997644	0.0			0	1.0	1	0	1.0	0	113	0	0	0	unknown
8	1	2	51	11460	4186	0.5106631211237981	0	1.0	959.2527909990168	0.0			0	1.0	1	0	1.0	0	114	0	0	0	unknown
8	1	2	52	61978	9715	0.5107094151899217	0	1.0	1029.7947359940736	0.0			0	1.0	1	0	1.0	0	115	0	0	0	unknown
8	1	2	53	31362	1430	0.5108019983163103	0	1.0	1203.1700759980595	0.0			0	1.0	1	0	1.0	0	116	0	0	0	unknown
8	1	2	54	62883	9621	0.5108482972718775	0	1.0	991.8709060002584	0.0			0	1.0	1	0	1.0	0	117	0	0	0	unknown
8	1	2	55	48701	7112	0.5108945827232673	0	1.0	1582.6083989959443	0.0			0	1.0	1	0	1.0	0	118	0	0	0	unknown
8	1	2	56	61044	9845	0.5109408851712942	0	1.0	1516.0152250027747	0.0			0	1.0	1	0	1.0	0	119	0	0	0	unknown
8	1	2	57	60367	7473	0.5109871722524985	0	1.0	984.3828299999585	0.0			0	1.0	1	0	1.0	0	120	0	0	0	unknown
8	1	2	58	6432	60	0.5110334738856182	0	1.0	1177.7733269991584	0.0			0	1.0	1	0	1.0	0	121	1	0	1	new
8	1	2	59	64143	2757	0.5110797706292942	1	1.0	1363.9941750006983	0.0	15.0		1	1.0	0	1	2.0	0	122	0	0	0	unknown
8	1	2	60	17557	2704	0.511126062599942	0	1.0	902.4958480003987	0.0			0	1.0	1	0	1.0	0	123	0	0	0	unknown
8	1	2	61	879	8634	0.5111723595764487	1	1.0	1019.143391000398	0.0	104.0		1	1.0	0	1	2.0	0	124	0	0	0	unknown
8	1	2	62	10499	4900	0.511218644096516	0	1.0	758.467601997836	0.0			0	1.0	1	0	1.0	0	125	0	0	0	unknown
8	1	3	1	38460	7336	0.5128913866356015	0	1.0	918.5162069989021	0.0			0	1.0	1	0	1.0	0	126	0	0	0	unknown
8	1	3	2	70336	970	0.5129376895492896	0	0.0	1755.7085099979304	0.0			0	0.0	0	1	2.0	0	127	1	0	1	new
8	1	3	3	7181	4229	0.5129839720902964	0	0.0	1602.99286100053	0.0			0	0.0	0	1	2.0	0	128	0	0	0	unknown
8	1	3	4	68726	3770	0.5130302762845531	0	1.0	847.0498310052789	0.0			0	1.0	1	0	1.0	0	129	0	0	0	unknown
8	1	3	5	872	3284	0.5130765599897131	0	1.0	942.481439000403	0.0			0	1.0	1	0	1.0	0	130	0	0	0	unknown
8	1	3	6	25587	6316	0.513122871867381	0	1.0	585.5947859963634	0.0			0	1.0	1	0	1.0	0	131	0	0	0	unknown
8	1	3	7	8271	1266	0.5131691556889563	0	1.0	774.0544070038595	0.0			0	1.0	1	0	1.0	0	132	0	0	0	unknown
8	1	3	8	36577	479	0.5132154538296163	0	1.0	721.0169199970551	0.0			0	1.0	1	0	1.0	0	133	1	0	1	new
8	1	3	9	68567	6277	0.5132617419585584	0	1.0	1036.853011995845	0.0			0	1.0	1	0	1.0	0	134	0	0	0	unknown
8	1	3	10	10982	9754	0.5133080452214926	0	1.0	1048.7957180012015	0.0			0	1.0	1	0	1.0	0	135	0	0	0	unknown
8	1	3	11	43891	7300	0.5134006285807117	0	1.0	770.1423999969846	0.0			0	1.0	1	0	1.0	0	136	0	0	0	unknown
8	1	3	12	49546	1104	0.5134469100739806	0	0.0	2203.9168859992055	0.0			0	0.0	0	1	2.0	0	137	0	0	0	unknown
8	1	3	13	54443	7313	0.5134932151995599	0	1.0	1025.9823750020587	0.0			0	1.0	1	0	1.0	0	138	0	0	0	unknown
8	1	3	14	34928	3250	0.5135394996032118	0	1.0	2502.692093003134	0.0			0	1.0	1	0	1.0	0	139	0	0	0	unknown
8	1	3	15	49191	6726	0.5135857955319806	0	1.0	1307.7602079938515	0.0			0	1.0	1	0	1.0	0	140	0	0	0	unknown
8	1	3	16	23192	8054	0.5136320946039631	0	1.0	820.8401930023683	0.0			0	1.0	1	0	1.0	0	141	0	0	0	unknown
8	1	3	17	59528	7613	0.5136783906491473	0	1.0	1255.887920000532	0.0			0	1.0	1	0	1.0	0	142	0	0	0	unknown
8	1	3	18	24912	6236	0.5137246842496097	0	1.0	861.7439789959462	0.0			0	1.0	1	0	1.0	0	143	0	0	0	unknown
8	1	3	19	51739	2259	0.5137709740083664	0	1.0	717.4427610007115	0.0			0	1.0	1	0	1.0	0	144	0	0	0	unknown
8	1	3	20	56809	3968	0.5138172708684579	0	1.0	742.1469370019622	0.0			0	1.0	1	0	1.0	0	145	0	0	0	unknown
8	1	3	21	62662	2980	0.5138634619070217	0	1.0	836.7468199940049	0.0			0	1.0	1	0	1.0	0	146	0	0	0	unknown
8	1	3	22	52427	9718	0.5139097588835284	0	1.0	835.0995440050609	0.0			0	1.0	1	0	1.0	0	147	0	0	0	unknown
8	1	3	23	17900	1550	0.5139560539973899	0	1.0	775.2414170026894	0.0			0	1.0	1	0	1.0	0	148	0	0	0	unknown
8	1	3	24	62662	2980	0.5140023455023764	1	1.0	940.6303289943024	0.0	2.0		1	1.0	0	1	2.0	0	149	0	0	0	unknown
8	1	3	25	17267	6274	0.5140949402702972	0	1.0	710.0350489999984	0.0			0	1.0	1	0	1.0	0	150	0	0	0	unknown
8	1	3	26	16796	6666	0.5141412349184975	0	1.0	817.9681039982823	0.0			0	1.0	1	0	1.0	0	151	0	0	0	unknown
8	1	3	27	61534	3580	0.5141875244444236	0	1.0	652.678056001605	0.0			0	1.0	1	0	1.0	0	152	0	0	0	unknown
8	1	3	28	57047	791	0.5142338187433779	0	1.0	1419.1748719968018	0.0			0	1.0	1	0	1.0	0	153	1	0	1	new
8	1	3	29	15628	7771	0.5142801130423322	1	0.0	979.746785997122	0.0	99.0		1	0.0	1	0	1.0	0	154	0	0	0	unknown
8	1	3	30	72642	7985	0.5143264121143147	1	0.0	942.0737379987257	0.0	55.0		1	0.0	1	0	1.0	0	155	0	0	0	unknown
8	1	3	31	19866	5651	0.5143726977985352	0	1.0	648.5114630049793	0.0			0	1.0	1	0	1.0	0	156	0	0	0	unknown
8	1	3	32	7694	4786	0.5144189931452274	0	1.0	1002.7231460044276	0.0			0	1.0	1	0	1.0	0	157	0	0	0	unknown
8	1	3	33	19267	5910	0.5144652870949357	0	1.0	819.1255600031581	0.0			0	1.0	1	0	1.0	0	158	0	0	0	unknown
8	1	3	34	48811	6588	0.5145115867489948	0	1.0	714.5777959958649	0.0			0	1.0	1	0	1.0	0	159	0	0	0	unknown
8	1	3	35	70211	5925	0.5145578786032274	0	1.0	1583.4164159969075	0.0			0	1.0	1	0	1.0	0	160	0	0	0	unknown
8	1	3	36	71442	5699	0.5146504694130271	0	1.0	690.1061309981742	0.0			0	1.0	1	0	1.0	0	161	0	0	0	unknown
8	1	3	37	35563	3719	0.5146967630134895	0	1.0	1103.239306001342	0.0			0	1.0	1	0	1.0	0	162	0	0	0	unknown
8	1	3	38	54007	5440	0.5147430510260164	0	1.0	1066.490976998466	0.0			0	1.0	1	0	1.0	0	163	0	0	0	unknown
8	1	3	39	15105	9470	0.5147893448593094	0	1.0	880.2427850023378	0.0			0	1.0	1	0	1.0	0	164	0	0	0	unknown
8	1	3	40	36669	1330	0.5148356417194008	0	1.0	761.376818998542	0.0			0	1.0	1	0	1.0	0	165	0	0	0	unknown
8	1	3	41	46715	8935	0.514881940325722	0	1.0	1045.5458650030776	0.0			0	1.0	1	0	1.0	0	166	0	0	0	unknown
8	1	3	42	7660	80	0.5149282321799546	0	1.0	1341.5998429991305	0.0			0	1.0	1	0	1.0	0	167	1	0	1	new
8	1	3	43	65391	2159	0.5149745292728766	0	1.0	1103.144724998856	0.0			0	1.0	1	0	1.0	0	168	0	0	0	unknown
8	1	3	44	39386	1866	0.5150208154227583	0	1.0	1585.2623540049535	0.0			0	1.0	1	0	1.0	0	169	0	0	0	unknown
8	1	3	45	61539	5965	0.5151134056504815	0	1.0	1171.2528250063767	0.0			0	1.0	1	0	1.0	0	170	0	0	0	unknown
8	1	3	46	34475	7512	0.5151596107752993	0	1.0	802.108183997916	0.0			0	1.0	1	0	1.0	0	171	0	0	0	unknown
8	1	3	47	47464	4025	0.5152058977400884	0	1.0	718.0468770020525	0.0			0	1.0	1	0	1.0	0	172	0	0	0	unknown
8	1	3	48	47464	4025	0.5152521911077201	1	1.0	843.2856750005157	0.0	0.0		1	1.0	0	1	2.0	0	173	0	0	0	unknown
8	1	3	49	30374	403	0.5152984930900856	0	1.0	2417.848017001233	0.0			0	1.0	1	0	1.0	0	174	1	0	1	new
8	1	3	50	62281	1665	0.51534478564281	0	1.0	1103.36693499994	0.0			0	1.0	1	0	1.0	0	175	0	0	0	unknown
8	1	3	51	9491	9667	0.5153910763328894	0	1.0	759.452512997086	0.0			0	1.0	1	0	1.0	0	176	0	0	0	unknown
8	1	3	52	25960	340	0.5154373734258115	0	1.0	1178.3871699954032	0.0			0	1.0	1	0	1.0	0	177	1	0	1	new
8	1	3	53	69979	6692	0.5154836702859029	0	1.0	1403.2062469996163	0.0			0	1.0	1	0	1.0	0	178	0	0	0	unknown
8	1	3	54	58556	3824	0.5155762484064325	0						0		0	0		0	179	0	0	0	unknown
8	1	3	55	63485	1160	0.51562255108729	0	1.0	802.1183719974943	0.0			0	1.0	1	0	1.0	0	180	0	0	0	unknown
8	1	3	56	31668	7046	0.5156688489951193	1	1.0	3011.208745003387	0.0	121.0		1	1.0	0	1	2.0	0	181	0	0	0	unknown
8	1	3	57	69487	7852	0.5157151379389688	0	1.0	904.4896369960042	0.0			0	1.0	1	0	1.0	0	182	0	0	0	unknown
8	1	3	58	69767	5291	0.5157614346826449	0	1.0	862.0726219960488	0.0			0	1.0	1	0	1.0	0	183	0	0	0	unknown
8	1	3	59	65604	3595	0.5158077193191275	0	1.0	959.3449640015024	0.0			0	1.0	1	0	1.0	0	184	0	0	0	unknown
8	1	3	60	8412	2325	0.5158540208358317	0	1.0	745.3037850063992	0.0			0	1.0	1	0	1.0	0	185	0	0	0	unknown
8	1	3	61	9560	4285	0.515900315484032	0	1.0	602.5860439985992	0.0			0	1.0	1	0	1.0	0	186	0	0	0	unknown
8	1	3	62	53758	8561	0.5159466126933693	0	1.0	741.0393429963733	0.0			0	1.0	1	0	1.0	0	187	0	0	0	unknown
8	1	3	63	58691	3014	0.5159928952343761	1	0.0	909.7291969956132	0.0	95.0		1	0.0	1	0	1.0	0	188	0	0	0	unknown
8	1	4	1	30374	403	0.5176598598482087	1	1.0	1053.4747029960272	0.0	14.0		1	1.0	0	1	2.0	0	189	1	0	2	easy
8	1	4	2	44981	612	0.517706157406792	1	0.0	684.5832620019792	0.0	153.0		1	0.0	1	0	1.0	0	190	1	0	2	easy
8	1	4	3	28535	4687	0.5177524478640407	0	1.0	937.0433349977249	0.0			0	1.0	1	0	1.0	0	191	0	0	0	unknown
8	1	4	4	64882	9425	0.517798752291128	1	0.0	926.4495079987681	0.0	170.0		1	0.0	1	0	1.0	0	192	0	0	0	unknown
8	1	4	5	41480	7750	0.5178450347157195	0	1.0	902.7897749983822	0.0			0	1.0	1	0	1.0	0	193	0	0	0	unknown
8	1	4	6	58558	3194	0.5178913382114843	0	0.0	1717.3135869961695	0.0			0	0.0	0	1	2.0	0	194	0	0	0	unknown
8	1	4	7	62265	2628	0.5179376258747652	0	1.0	872.4073720004526	0.0			0	1.0	1	0	1.0	0	195	0	0	0	unknown
8	1	4	8	21353	9722	0.5179839301854372	0	1.0	806.1121800055843	0.0			0	1.0	1	0	1.0	0	196	0	0	0	unknown
8	1	4	9	53758	8561	0.5180302100488916	1	1.0	948.8441350040376	0.0	9.0		1	1.0	0	1	2.0	0	197	0	0	0	unknown
8	1	4	10	42426	2670	0.5180765191325917	0	1.0	1005.1062850034212	0.0			0	1.0	1	0	1.0	0	198	0	0	0	unknown
