SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	trial_full	is_shared1000	is_special100	shared1000_repNum	presentation_type
5	1	1	1	46003	626	0.702210800605826	0	1.0	1410.0942869990831	0.0			0	1.0	1	0	1.0	0	1	1	0	1	new
5	1	1	2	5737	5013	0.7022571341367438	0	1.0	497.39211599808186	0.0			0	1.0	1	0	1.0	0	2	0	0	0	unknown
5	1	1	3	9204	4850	0.7023033787263557	0	1.0	602.5876549974782	0.0			0	1.0	1	0	1.0	0	3	0	0	0	unknown
5	1	1	4	33363	8823	0.7023497280897572	0	1.0	432.5137889973121	0.0			0	1.0	1	0	1.0	0	4	0	0	0	unknown
5	1	1	5	64487	9538	0.70239596394822	0	1.0	552.8973930049688	0.0			0	1.0	1	0	1.0	0	5	0	0	0	unknown
5	1	1	6	46788	6061	0.7024423308903351	0	1.0	534.0041299932636	0.0			0	1.0	1	0	1.0	0	6	0	0	0	unknown
5	1	1	7	49200	4421	0.7024885625578463	0	1.0	541.6702310030814	0.0			0	1.0	1	0	1.0	0	7	0	0	0	unknown
5	1	1	8	36387	3858	0.7025348644237965	0	1.0	539.0506980038481	0.0			0	1.0	1	0	1.0	0	8	0	0	0	unknown
5	1	1	9	28377	8124	0.7025811447529122	0	1.0	446.9684409996262	0.0			0	1.0	1	0	1.0	0	9	0	0	0	unknown
5	1	1	10	22988	4843	0.7026274489471688	0	1.0	544.8373560066102	0.0			0	1.0	1	0	1.0	0	10	0	0	0	unknown
5	1	1	11	25602	7941	0.7026737366104499	0	1.0	1131.1897020059405	0.0			0	1.0	1	0	1.0	0	11	0	0	0	unknown
5	1	1	12	50992	4523	0.7027200394077227	0	1.0	865.4120529972715	0.0			0	1.0	1	0	1.0	0	12	0	0	0	unknown
5	1	1	13	14726	1070	0.7028126233490183	0	1.0	701.7197029927047	0.0			0	1.0	1	0	1.0	0	13	0	0	0	unknown
5	1	1	14	63354	9588	0.7028589185792952	0	1.0	510.0432549952529	0.0			0	1.0	1	0	1.0	0	14	0	0	0	unknown
5	1	1	15	15072	4623	0.7029052088037133	0	1.0	632.9426500014961	0.0			0	1.0	1	0	1.0	0	15	0	0	0	unknown
5	1	1	16	56525	3185	0.7029515055473893	0	1.0	534.6682819945272	0.0			0	1.0	1	0	1.0	0	16	0	0	0	unknown
5	1	1	17	18499	4586	0.7029977956553921	0	1.0	876.2234309979248	0.0			0	1.0	1	0	1.0	0	17	0	0	0	unknown
5	1	1	18	2781	1009	0.7030440878588706	0	1.0	736.2043489993085	0.0			0	1.0	1	0	1.0	0	18	0	0	0	unknown
5	1	1	19	14435	8634	0.7030903883278369	0	1.0	849.182596997707	0.0			0	1.0	1	0	1.0	0	19	0	0	0	unknown
5	1	1	20	64658	9648	0.7031366784358397	0	1.0	572.5393870088737	0.0			0	1.0	1	0	1.0	0	20	0	0	0	unknown
5	1	1	21	71054	9425	0.7031829762272536	0	1.0	877.649507005117	0.0			0	1.0	1	0	1.0	0	21	0	0	0	unknown
5	1	1	22	46530	1344	0.7032292647054418	0	1.0	545.5696150020232	0.0			0	1.0	1	0	1.0	0	22	0	0	0	unknown
5	1	1	23	33510	7441	0.703321752254851	0	1.0	945.248226998956	0.0			0	1.0	1	0	1.0	0	23	0	0	0	unknown
5	1	1	24	13115	3902	0.7033680450404062	0	1.0	992.2164200106637	0.0			0	1.0	1	0	1.0	0	24	0	0	0	unknown
5	1	1	25	35731	8795	0.7034143368946388	0	1.0	789.931812993018	0.0			0	1.0	1	0	1.0	0	25	0	0	0	unknown
5	1	1	26	42209	1840	0.703460634453222	0	1.0	702.0854069996858	0.0			0	1.0	1	0	1.0	0	26	0	0	0	unknown
